|       t |         S |         I |         R |
|    48.1 |    201.37 |   60.0153 |   234.508 |
|    48.2 |   201.369 |   60.0495 |   234.645 |
|    48.3 |   201.369 |   60.0837 |   234.782 |
|    48.4 |   201.368 |   60.1178 |   234.919 |
|    48.5 |   201.367 |    60.152 |   235.055 |
|    48.6 |   201.367 |   60.1861 |   235.192 |
|    48.7 |   201.366 |   60.2202 |   235.328 |
|    48.8 |   201.365 |   60.2542 |   235.465 |
|    48.9 |   201.364 |   60.2883 |   235.601 |
|      49 |   201.364 |   60.3223 |   235.737 |
|    49.1 |   201.363 |   60.3563 |   235.874 |
|    49.2 |   201.362 |   60.3903 |    236.01 |
|    49.3 |   201.362 |   60.4243 |   236.146 |
|    49.4 |   201.361 |   60.4582 |   236.281 |
|    49.5 |    201.36 |   60.4921 |   236.417 |
|    49.6 |    201.36 |    60.526 |   236.553 |
|    49.7 |   201.359 |   60.5599 |   236.689 |
|    49.8 |   201.358 |   60.5938 |   236.824 |
|    49.9 |   201.358 |   60.6276 |    236.96 |
|      50 |   201.357 |   60.6614 |   237.095 |
|    50.1 |   201.356 |   60.6952 |    237.23 |
|    50.2 |   201.356 |    60.729 |   237.365 |
|    50.3 |   201.355 |   60.7627 |   237.501 |
|    50.4 |   201.354 |   60.7965 |   237.636 |
|    50.5 |   201.354 |   60.8302 |    237.77 |
|    50.6 |   201.353 |   60.8638 |   237.905 |
|    50.7 |   201.352 |   60.8975 |    238.04 |
|    50.8 |   201.352 |   60.9311 |   238.175 |
|    50.9 |   201.351 |   60.9647 |   238.309 |
|      51 |    201.35 |   60.9983 |   238.444 |
|    51.1 |    201.35 |   61.0319 |   238.578 |
|    51.2 |   201.349 |   61.0655 |   238.713 |
|    51.3 |   201.348 |    61.099 |   238.847 |
|    51.4 |   201.348 |   61.1325 |   238.981 |
|    51.5 |   201.347 |    61.166 |   239.115 |
|    51.6 |   201.346 |   61.1995 |   239.249 |
|    51.7 |   201.346 |   61.2329 |   239.383 |
|    51.8 |   201.345 |   61.2663 |   239.517 |
|    51.9 |   201.345 |   61.2997 |    239.65 |
|      52 |   201.344 |   61.3331 |   239.784 |
|    52.1 |   201.343 |   61.3664 |   239.918 |
|    52.2 |   201.343 |   61.3998 |   240.051 |
|    52.3 |   201.342 |   61.4331 |   240.184 |
|    52.4 |   201.341 |   61.4664 |   240.318 |
|    52.5 |   201.341 |   61.4997 |   240.451 |
|    52.6 |    201.34 |   61.5329 |   240.584 |
|    52.7 |   201.339 |   61.5661 |   240.717 |
|    52.8 |   201.339 |   61.5993 |    240.85 |
|    52.9 |   201.338 |   61.6325 |   240.983 |
|      53 |   201.337 |   61.6657 |   241.116 |
|    53.1 |   201.337 |   61.6988 |   241.248 |
|    53.2 |   201.336 |    61.732 |   241.381 |
|    53.3 |   201.336 |   61.7651 |   241.513 |
|    53.4 |   201.335 |   61.7981 |   241.646 |
|    53.5 |   201.334 |   61.8312 |   241.778 |
|    53.6 |   201.334 |   61.8642 |    241.91 |
|    53.7 |   201.333 |   61.8972 |   242.043 |
|    53.8 |   201.332 |   61.9302 |   242.175 |
|    53.9 |   201.332 |   61.9632 |   242.307 |
|      54 |   201.331 |   61.9962 |   242.439 |
|    54.1 |   201.331 |   62.0291 |   242.571 |
|    54.2 |    201.33 |    62.062 |   242.702 |
|    54.3 |   201.329 |   62.0949 |   242.834 |
|    54.4 |   201.329 |   62.1278 |   242.966 |
|    54.5 |   201.328 |   62.1606 |   243.097 |
|    54.6 |   201.327 |   62.1934 |   243.228 |
|    54.7 |   201.327 |   62.2262 |    243.36 |
|    54.8 |   201.326 |    62.259 |   243.491 |
|    54.9 |   201.326 |   62.2918 |   243.622 |
|      55 |   201.325 |   62.3245 |   243.753 |
|    55.1 |   201.324 |   62.3572 |   243.884 |
|    55.2 |   201.324 |   62.3899 |   244.015 |
|    55.3 |   201.323 |   62.4226 |   244.146 |
|    55.4 |   201.323 |   62.4553 |   244.277 |
|    55.5 |   201.322 |   62.4879 |   244.407 |
|    55.6 |   201.321 |   62.5205 |   244.538 |
|    55.7 |   201.321 |   62.5531 |   244.668 |
|    55.8 |    201.32 |   62.5857 |   244.799 |
|    55.9 |   201.319 |   62.6182 |   244.929 |
|      56 |   201.319 |   62.6507 |   245.059 |
|    56.1 |   201.318 |   62.6833 |   245.189 |
|    56.2 |   201.318 |   62.7157 |    245.32 |
|    56.3 |   201.317 |   62.7482 |    245.45 |
|    56.4 |   201.316 |   62.7806 |   245.579 |
|    56.5 |   201.316 |   62.8131 |   245.709 |
|    56.6 |   201.315 |   62.8455 |   245.839 |
|    56.7 |   201.315 |   62.8779 |   245.969 |
|    56.8 |   201.314 |   62.9102 |   246.098 |
|    56.9 |   201.313 |   62.9426 |   246.228 |
|      57 |   201.313 |   62.9749 |   246.357 |
|    57.1 |   201.312 |   63.0072 |   246.486 |
|    57.2 |   201.312 |   63.0395 |   246.616 |
|    57.3 |   201.311 |   63.0717 |   246.745 |
|    57.4 |   201.311 |    63.104 |   246.874 |
|    57.5 |    201.31 |   63.1362 |   247.003 |
|    57.6 |   201.309 |   63.1684 |   247.132 |
|    57.7 |   201.309 |   63.2005 |    247.26 |
|    57.8 |   201.308 |   63.2327 |   247.389 |
|    57.9 |   201.308 |   63.2648 |   247.518 |
|      58 |   201.307 |   63.2969 |   247.646 |
|    58.1 |   201.306 |    63.329 |   247.775 |
|    58.2 |   201.306 |   63.3611 |   247.903 |
|    58.3 |   201.305 |   63.3932 |   248.032 |
|    58.4 |   201.305 |   63.4252 |    248.16 |
|    58.5 |   201.304 |   63.4572 |   248.288 |
|    58.6 |   201.304 |   63.4892 |   248.416 |
|    58.7 |   201.303 |   63.5212 |   248.544 |
|    58.8 |   201.302 |   63.5531 |   248.672 |
|    58.9 |   201.302 |    63.585 |     248.8 |
|      59 |   201.301 |   63.6169 |   248.927 |
|    59.1 |   201.301 |   63.6488 |   249.055 |
|    59.2 |     201.3 |   63.6807 |   249.183 |
|    59.3 |     201.3 |   63.7125 |    249.31 |
|    59.4 |   201.299 |   63.7444 |   249.438 |
|    59.5 |   201.298 |   63.7762 |   249.565 |
|    59.6 |   201.298 |   63.8079 |   249.692 |
|    59.7 |   201.297 |   63.8397 |   249.819 |
|    59.8 |   201.297 |   63.8715 |   249.946 |
|    59.9 |   201.296 |   63.9032 |   250.073 |
|      60 |   201.296 |   63.9349 |     250.2 |
|    60.1 |   201.295 |   63.9666 |   250.327 |
|    60.2 |   201.294 |   63.9982 |   250.454 |
|    60.3 |   201.294 |   64.0299 |   250.581 |
|    60.4 |   201.293 |   64.0615 |   250.707 |
|    60.5 |   201.293 |   64.0931 |   250.834 |
|    60.6 |   201.292 |   64.1247 |    250.96 |
|    60.7 |   201.292 |   64.1562 |   251.087 |
|    60.8 |   201.291 |   64.1878 |   251.213 |
|    60.9 |    201.29 |   64.2193 |   251.339 |
|      61 |    201.29 |   64.2508 |   251.465 |
|    61.1 |   201.289 |   64.2823 |   251.591 |
|    61.2 |   201.289 |   64.3137 |   251.717 |
|    61.3 |   201.288 |   64.3452 |   251.843 |
|    61.4 |   201.288 |   64.3766 |   251.969 |
|    61.5 |   201.287 |    64.408 |   252.094 |
|    61.6 |   201.287 |   64.4393 |    252.22 |
|    61.7 |   201.286 |   64.4707 |   252.346 |
|    61.8 |   201.286 |    64.502 |   252.471 |
|    61.9 |   201.285 |   64.5334 |   252.596 |
|      62 |   201.284 |   64.5647 |   252.722 |
|    62.1 |   201.284 |   64.5959 |   252.847 |
|    62.2 |   201.283 |   64.6272 |   252.972 |
|    62.3 |   201.283 |   64.6584 |   253.097 |
|    62.4 |   201.282 |   64.6896 |   253.222 |
|    62.5 |   201.282 |   64.7208 |   253.347 |
|    62.6 |   201.281 |    64.752 |   253.472 |
|    62.7 |   201.281 |   64.7832 |   253.596 |
|    62.8 |    201.28 |   64.8143 |   253.721 |
|    62.9 |    201.28 |   64.8454 |   253.846 |
|      63 |   201.279 |   64.8765 |    253.97 |
|    63.1 |   201.278 |   64.9076 |   254.095 |
|    63.2 |   201.278 |   64.9386 |   254.219 |
|    63.3 |   201.277 |   64.9697 |   254.343 |
|    63.4 |   201.277 |   65.0007 |   254.467 |
|    63.5 |   201.276 |   65.0317 |   254.591 |
|    63.6 |   201.276 |   65.0627 |   254.715 |
|    63.7 |   201.275 |   65.0936 |   254.839 |
|    63.8 |   201.275 |   65.1246 |   254.963 |
|    63.9 |   201.274 |   65.1555 |   255.087 |
|      64 |   201.274 |   65.1864 |   255.211 |
|    64.1 |   201.273 |   65.2172 |   255.334 |
|    64.2 |   201.273 |   65.2481 |   255.458 |
|    64.3 |   201.272 |   65.2789 |   255.581 |
|    64.4 |   201.272 |   65.3098 |   255.705 |
|    64.5 |   201.271 |   65.3406 |   255.828 |
|    64.6 |   201.271 |   65.3713 |   255.951 |
|    64.7 |    201.27 |   65.4021 |   256.074 |
|    64.8 |   201.269 |   65.4328 |   256.197 |
|    64.9 |   201.269 |   65.4635 |    256.32 |
|      65 |   201.268 |   65.4942 |   256.443 |
|    65.1 |   201.268 |   65.5249 |   256.566 |
|    65.2 |   201.267 |   65.5556 |   256.689 |
|    65.3 |   201.267 |   65.5862 |   256.811 |
|    65.4 |   201.266 |   65.6168 |   256.934 |
|    65.5 |   201.266 |   65.6474 |   257.057 |
|    65.6 |   201.265 |    65.678 |   257.179 |
|    65.7 |   201.265 |   65.7086 |   257.301 |
|    65.8 |   201.264 |   65.7391 |   257.424 |
|    65.9 |   201.264 |   65.7696 |   257.546 |
|      66 |   201.263 |   65.8001 |   257.668 |
|    66.1 |   201.263 |   65.8306 |    257.79 |
|    66.2 |   201.262 |   65.8611 |   257.912 |
|    66.3 |   201.262 |   65.8915 |   258.034 |
|    66.4 |   201.261 |   65.9219 |   258.156 |
|    66.5 |   201.261 |   65.9523 |   258.277 |
|    66.6 |    201.26 |   65.9827 |   258.399 |
|    66.7 |    201.26 |   66.0131 |    258.52 |
|    66.8 |   201.259 |   66.0434 |   258.642 |
|    66.9 |   201.259 |   66.0738 |   258.763 |
|      67 |   201.258 |   66.1041 |   258.885 |
|    67.1 |   201.258 |   66.1344 |   259.006 |
|    67.2 |   201.257 |   66.1646 |   259.127 |
|    67.3 |   201.257 |   66.1949 |   259.248 |
|    67.4 |   201.256 |   66.2251 |   259.369 |
|    67.5 |   201.256 |   66.2553 |    259.49 |
|    67.6 |   201.255 |   66.2855 |   259.611 |
|    67.7 |   201.255 |   66.3157 |   259.732 |
|    67.8 |   201.254 |   66.3458 |   259.853 |
|    67.9 |   201.254 |   66.3759 |   259.973 |
|      68 |   201.253 |   66.4061 |   260.094 |
|    68.1 |   201.253 |   66.4362 |   260.214 |
|    68.2 |   201.252 |   66.4662 |   260.335 |
|    68.3 |   201.252 |   66.4963 |   260.455 |
|    68.4 |   201.251 |   66.5263 |   260.575 |
|    68.5 |   201.251 |   66.5563 |   260.695 |
|    68.6 |    201.25 |   66.5863 |   260.815 |
|    68.7 |    201.25 |   66.6163 |   260.935 |
|    68.8 |   201.249 |   66.6463 |   261.055 |
|    68.9 |   201.249 |   66.6762 |   261.175 |
|      69 |   201.248 |   66.7061 |   261.295 |
|    69.1 |   201.248 |    66.736 |   261.415 |
|    69.2 |   201.247 |   66.7659 |   261.534 |
|    69.3 |   201.247 |   66.7957 |   261.654 |
|    69.4 |   201.246 |   66.8256 |   261.773 |
|    69.5 |   201.246 |   66.8554 |   261.893 |
|    69.6 |   201.245 |   66.8852 |   262.012 |
|    69.7 |   201.245 |    66.915 |   262.131 |
|    69.8 |   201.244 |   66.9448 |    262.25 |
|    69.9 |   201.244 |   66.9745 |   262.369 |
|      70 |   201.243 |   67.0042 |   262.488 |
|    70.1 |   201.243 |   67.0339 |   262.607 |
|    70.2 |   201.242 |   67.0636 |   262.726 |
|    70.3 |   201.242 |   67.0933 |   262.845 |
|    70.4 |   201.241 |   67.1229 |   262.964 |
|    70.5 |   201.241 |   67.1526 |   263.082 |
|    70.6 |    201.24 |   67.1822 |   263.201 |
|    70.7 |    201.24 |   67.2118 |   263.319 |
|    70.8 |    201.24 |   67.2414 |   263.438 |
|    70.9 |   201.239 |   67.2709 |   263.556 |
|      71 |   201.239 |   67.3005 |   263.674 |
|    71.1 |   201.238 |     67.33 |   263.792 |
|    71.2 |   201.238 |   67.3595 |   263.911 |
|    71.3 |   201.237 |   67.3889 |   264.029 |
|    71.4 |   201.237 |   67.4184 |   264.147 |
|    71.5 |   201.236 |   67.4478 |   264.264 |
|    71.6 |   201.236 |   67.4773 |   264.382 |
|    71.7 |   201.235 |   67.5067 |     264.5 |
|    71.8 |   201.235 |   67.5361 |   264.618 |
|    71.9 |   201.234 |   67.5654 |   264.735 |
|      72 |   201.234 |   67.5948 |   264.853 |
|    72.1 |   201.233 |   67.6241 |    264.97 |
|    72.2 |   201.233 |   67.6534 |   265.087 |
|    72.3 |   201.232 |   67.6827 |   265.205 |
|    72.4 |   201.232 |    67.712 |   265.322 |
|    72.5 |   201.232 |   67.7412 |   265.439 |
|    72.6 |   201.231 |   67.7705 |   265.556 |
|    72.7 |   201.231 |   67.7997 |   265.673 |
|    72.8 |    201.23 |   67.8289 |    265.79 |
|    72.9 |    201.23 |    67.858 |   265.907 |
|      73 |   201.229 |   67.8872 |   266.023 |
|    73.1 |   201.229 |   67.9163 |    266.14 |
|    73.2 |   201.228 |   67.9455 |   266.257 |
|    73.3 |   201.228 |   67.9746 |   266.373 |
|    73.4 |   201.227 |   68.0036 |    266.49 |
|    73.5 |   201.227 |   68.0327 |   266.606 |
|    73.6 |   201.226 |   68.0618 |   266.722 |
|    73.7 |   201.226 |   68.0908 |   266.838 |
|    73.8 |   201.226 |   68.1198 |   266.955 |
|    73.9 |   201.225 |   68.1488 |   267.071 |
|      74 |   201.225 |   68.1778 |   267.187 |
|    74.1 |   201.224 |   68.2067 |   267.302 |
|    74.2 |   201.224 |   68.2356 |   267.418 |
|    74.3 |   201.223 |   68.2646 |   267.534 |
|    74.4 |   201.223 |   68.2935 |    267.65 |
|    74.5 |   201.222 |   68.3223 |   267.765 |
|    74.6 |   201.222 |   68.3512 |   267.881 |
|    74.7 |   201.222 |     68.38 |   267.996 |
|    74.8 |   201.221 |   68.4089 |   268.112 |
|    74.9 |   201.221 |   68.4377 |   268.227 |
|      75 |    201.22 |   68.4664 |   268.342 |
|    75.1 |    201.22 |   68.4952 |   268.457 |
|    75.2 |   201.219 |    68.524 |   268.573 |
|    75.3 |   201.219 |   68.5527 |   268.688 |
|    75.4 |   201.218 |   68.5814 |   268.803 |
|    75.5 |   201.218 |   68.6101 |   268.917 |
|    75.6 |   201.218 |   68.6388 |   269.032 |
|    75.7 |   201.217 |   68.6674 |   269.147 |
|    75.8 |   201.217 |   68.6961 |   269.262 |
|    75.9 |   201.216 |   68.7247 |   269.376 |
|      76 |   201.216 |   68.7533 |   269.491 |
|    76.1 |   201.215 |   68.7819 |   269.605 |
|    76.2 |   201.215 |   68.8104 |   269.719 |
|    76.3 |   201.214 |    68.839 |   269.834 |
|    76.4 |   201.214 |   68.8675 |   269.948 |
|    76.5 |   201.214 |    68.896 |   270.062 |
|    76.6 |   201.213 |   68.9245 |   270.176 |
|    76.7 |   201.213 |    68.953 |    270.29 |
|    76.8 |   201.212 |   68.9814 |   270.404 |
|    76.9 |   201.212 |   69.0099 |   270.518 |
|      77 |   201.211 |   69.0383 |   270.632 |
|    77.1 |   201.211 |   69.0667 |   270.745 |
|    77.2 |    201.21 |   69.0951 |   270.859 |
|    77.3 |    201.21 |   69.1234 |   270.973 |
|    77.4 |    201.21 |   69.1518 |   271.086 |
|    77.5 |   201.209 |   69.1801 |   271.199 |
|    77.6 |   201.209 |   69.2084 |   271.313 |
|    77.7 |   201.208 |   69.2367 |   271.426 |
|    77.8 |   201.208 |    69.265 |   271.539 |
|    77.9 |   201.207 |   69.2932 |   271.652 |
|      78 |   201.207 |   69.3215 |   271.765 |
|    78.1 |   201.207 |   69.3497 |   271.878 |
|    78.2 |   201.206 |   69.3779 |   271.991 |
|    78.3 |   201.206 |   69.4061 |   272.104 |
|    78.4 |   201.205 |   69.4342 |   272.217 |
|    78.5 |   201.205 |   69.4624 |   272.329 |
|    78.6 |   201.205 |   69.4905 |   272.442 |
|    78.7 |   201.204 |   69.5186 |   272.555 |
|    78.8 |   201.204 |   69.5467 |   272.667 |
|    78.9 |   201.203 |   69.5748 |   272.779 |
|      79 |   201.203 |   69.6028 |   272.892 |
|    79.1 |   201.202 |   69.6309 |   273.004 |
|    79.2 |   201.202 |   69.6589 |   273.116 |
|    79.3 |   201.202 |   69.6869 |   273.228 |
|    79.4 |   201.201 |   69.7149 |    273.34 |
|    79.5 |   201.201 |   69.7428 |   273.452 |
|    79.6 |     201.2 |   69.7708 |   273.564 |
|    79.7 |     201.2 |   69.7987 |   273.676 |
|    79.8 |   201.199 |   69.8266 |   273.788 |
|    79.9 |   201.199 |   69.8545 |   273.899 |
|      80 |   201.199 |   69.8824 |   274.011 |
|    80.1 |   201.198 |   69.9103 |   274.123 |
|    80.2 |   201.198 |   69.9381 |   274.234 |
|    80.3 |   201.197 |   69.9659 |   274.345 |
|    80.4 |   201.197 |   69.9937 |   274.457 |
|    80.5 |   201.197 |   70.0215 |   274.568 |
|    80.6 |   201.196 |   70.0493 |   274.679 |
|    80.7 |   201.196 |    70.077 |    274.79 |
|    80.8 |   201.195 |   70.1048 |   274.901 |
|    80.9 |   201.195 |   70.1325 |   275.012 |
|      81 |   201.195 |   70.1602 |   275.123 |
|    81.1 |   201.194 |   70.1879 |   275.234 |
|    81.2 |   201.194 |   70.2155 |   275.345 |
|    81.3 |   201.193 |   70.2432 |   275.455 |
|    81.4 |   201.193 |   70.2708 |   275.566 |
|    81.5 |   201.192 |   70.2984 |   275.676 |
|    81.6 |   201.192 |    70.326 |   275.787 |
|    81.7 |   201.192 |   70.3536 |   275.897 |
|    81.8 |   201.191 |   70.3811 |   276.008 |
|    81.9 |   201.191 |   70.4087 |   276.118 |
|      82 |    201.19 |   70.4362 |   276.228 |
|    82.1 |    201.19 |   70.4637 |   276.338 |
|    82.2 |    201.19 |   70.4912 |   276.448 |
|    82.3 |   201.189 |   70.5186 |   276.558 |
|    82.4 |   201.189 |   70.5461 |   276.668 |
|    82.5 |   201.188 |   70.5735 |   276.778 |
|    82.6 |   201.188 |   70.6009 |   276.887 |
|    82.7 |   201.188 |   70.6283 |   276.997 |
|    82.8 |   201.187 |   70.6557 |   277.107 |
|    82.9 |   201.187 |   70.6831 |   277.216 |
|      83 |   201.186 |   70.7104 |   277.326 |
|    83.1 |   201.186 |   70.7377 |   277.435 |
|    83.2 |   201.186 |    70.765 |   277.544 |
|    83.3 |   201.185 |   70.7923 |   277.654 |
|    83.4 |   201.185 |   70.8196 |   277.763 |
|    83.5 |   201.184 |   70.8469 |   277.872 |
|    83.6 |   201.184 |   70.8741 |   277.981 |
|    83.7 |   201.184 |   70.9013 |    278.09 |
|    83.8 |   201.183 |   70.9285 |   278.199 |
|    83.9 |   201.183 |   70.9557 |   278.308 |
|      84 |   201.182 |   70.9829 |   278.417 |
|    84.1 |   201.182 |     71.01 |   278.525 |
|    84.2 |   201.182 |   71.0372 |   278.634 |
|    84.3 |   201.181 |   71.0643 |   278.742 |
|    84.4 |   201.181 |   71.0914 |   278.851 |
|    84.5 |   201.181 |   71.1184 |   278.959 |
|    84.6 |    201.18 |   71.1455 |   279.068 |
|    84.7 |    201.18 |   71.1726 |   279.176 |
|    84.8 |   201.179 |   71.1996 |   279.284 |
|    84.9 |   201.179 |   71.2266 |   279.392 |
|      85 |   201.179 |   71.2536 |     279.5 |
|    85.1 |   201.178 |   71.2806 |   279.608 |
|    85.2 |   201.178 |   71.3075 |   279.716 |
|    85.3 |   201.177 |   71.3345 |   279.824 |
|    85.4 |   201.177 |   71.3614 |   279.932 |
|    85.5 |   201.177 |   71.3883 |    280.04 |
|    85.6 |   201.176 |   71.4152 |   280.147 |
|    85.7 |   201.176 |   71.4421 |   280.255 |
|    85.8 |   201.176 |   71.4689 |   280.362 |
|    85.9 |   201.175 |   71.4958 |    280.47 |
|      86 |   201.175 |   71.5226 |   280.577 |
|    86.1 |   201.174 |   71.5494 |   280.685 |
|    86.2 |   201.174 |   71.5762 |   280.792 |
|    86.3 |   201.174 |   71.6029 |   280.899 |
|    86.4 |   201.173 |   71.6297 |   281.006 |
|    86.5 |   201.173 |   71.6564 |   281.113 |
|    86.6 |   201.172 |   71.6832 |    281.22 |
|    86.7 |   201.172 |   71.7099 |   281.327 |
|    86.8 |   201.172 |   71.7365 |   281.434 |
|    86.9 |   201.171 |   71.7632 |   281.541 |
|      87 |   201.171 |   71.7899 |   281.647 |
|    87.1 |   201.171 |   71.8165 |   281.754 |
|    87.2 |    201.17 |   71.8431 |    281.86 |
|    87.3 |    201.17 |   71.8697 |   281.967 |
|    87.4 |   201.169 |   71.8963 |   282.073 |
|    87.5 |   201.169 |   71.9228 |    282.18 |
|    87.6 |   201.169 |   71.9494 |   282.286 |
|    87.7 |   201.168 |   71.9759 |   282.392 |
|    87.8 |   201.168 |   72.0024 |   282.498 |
|    87.9 |   201.168 |   72.0289 |   282.604 |
|      88 |   201.167 |   72.0554 |    282.71 |
|    88.1 |   201.167 |   72.0819 |   282.816 |
|    88.2 |   201.167 |   72.1083 |   282.922 |
|    88.3 |   201.166 |   72.1347 |   283.028 |
|    88.4 |   201.166 |   72.1612 |   283.134 |
|    88.5 |   201.165 |   72.1876 |   283.239 |
|    88.6 |   201.165 |   72.2139 |   283.345 |
|    88.7 |   201.165 |   72.2403 |   283.451 |
|    88.8 |   201.164 |   72.2666 |   283.556 |
|    88.9 |   201.164 |    72.293 |   283.661 |
|      89 |   201.164 |   72.3193 |   283.767 |
|    89.1 |   201.163 |   72.3456 |   283.872 |
|    89.2 |   201.163 |   72.3718 |   283.977 |
